pipeline,competitor,script_group_id,group_size,ads,winners,win_ratio,replication_types
facebook,lingo-ai,lingo-ai-g0085,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0086,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0087,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0088,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0089,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0090,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0091,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0092,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0093,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0094,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0095,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0096,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0097,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0098,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0099,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0100,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0101,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0102,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0103,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0104,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0105,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0106,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0107,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0108,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0109,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0110,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0111,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0112,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0113,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0114,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0115,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0116,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0117,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0118,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0119,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0120,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0121,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0122,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0123,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0124,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0125,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0126,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0127,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0128,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0129,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0130,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0131,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0132,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0133,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0134,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0135,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0136,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0137,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0138,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0139,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0140,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0141,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0142,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0143,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0144,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0145,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0146,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0147,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0148,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0149,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0150,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0151,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0152,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0153,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0154,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0155,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0156,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0157,1,1,1,1.0,unique
facebook,lingo-ai,lingo-ai-g0158,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0159,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0160,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0161,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0162,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0163,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0164,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0165,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0166,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0167,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0168,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0169,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0170,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0171,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0172,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0173,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0174,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0175,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0176,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0177,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0178,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0179,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0180,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0181,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0182,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0183,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0184,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0185,1,1,0,0.0,unique
facebook,lingo-ai,lingo-ai-g0186,1,1,0,0.0,unique
